Date,DBA,EPP,EWJ,EZA,FEZ,FXE,GLD,ILF,QQQ,SHV,SPY,USO,XBI
2018-01-18,-0.0005350095421615686,-0.0034453716164117854,-0.0084413414186999,0.014584155372484586,0.00139427756148236,0.0018699300044366929,-0.002219746160232239,0.00567427936897924,0.0001811892415886085,9.020519354363543e-05,-0.001681134583964905,-0.001564906455964854,-0.001476801203314393
2018-01-19,-0.002676795648197894,0.004474364654767582,0.006306048276233378,-0.00718711898160318,0.007658563020902731,-0.0013574815514756366,0.004449368789751107,0.005373490571548567,0.0031358537886740923,0.0,0.004549993486570703,-0.0031347931924397,0.011719214976191994
2018-01-22,0.0032207127687136072,0.0026320115810389844,0.0042299603982483,0.023110147750015964,0.008521490837507972,0.002718653625092271,0.0018193589642852004,0.004810300203944573,0.010700961191355551,9.078802901107963e-05,0.008130750114535568,0.004716939047391788,0.05589288612565624
2018-01-23,-0.003745277345914677,0.00302883428855405,0.0060843645138659586,0.007620018134484541,0.0025117444290263524,0.00313467771861764,0.004974316982453653,-0.01436174872859941,0.008267854046119183,-9.077978729310487e-05,0.0021224390164751306,0.014867021754893628,0.020555891424129724
2018-01-24,0.009666903370064706,0.005436074616756992,0.0003101070802249417,0.01188389518713917,0.0015946874304568759,0.008614916930536953,0.012177899643490031,0.04668094487192054,-0.0064892351073134735,0.00018142831509448953,-0.00038824863259390163,0.01927525018141507,-0.01544563958894496
2018-01-25,-0.00319148457409002,-0.004805806517803601,-0.004805586221593439,0.004270682556972494,-0.003866332259213401,0.00033496556797096844,-0.006675468432262743,0.0038669855513835394,-0.00035617812432364726,9.062384435210014e-05,0.0004237298082769847,-0.012102862646013346,0.011342061020366279
2018-01-26,0.00800425689764106,0.012273809672907143,0.007320983571611928,0.009700970703497624,0.009360604566583053,0.0010882255884672176,0.0007814808358339587,0.014381143075915537,0.015325056574446938,9.091103789971022e-05,0.011577824734635644,0.013782492015168568,0.008175213652556135
2018-01-29,0.0010587943889002194,-0.009739620318602649,-0.008504688175392294,-0.040273852880372885,-0.008369021079194239,-0.003093915168120076,-0.005621994291566623,-0.019746780643687623,-0.004855692105213083,0.0,-0.006630000220369858,-0.009818739931136689,0.008732654032178377
2018-01-30,0.001586459768256443,-0.007426769357660401,-0.012788596180586143,-0.018376025115801276,-0.008439552511735782,0.0010904162963687458,-0.004318770545372663,-0.004648797394636306,-0.008230573034323396,0.0,-0.010257093441725429,-0.01601830996540221,-0.02061209581663226
2018-01-31,-0.005807736043617062,0.001819929382155916,-0.005687256540129471,0.007823275108653327,0.0016100571528352425,0.0019271016500024274,0.006703457836465088,0.009600258819703278,0.004149485585679624,0.0004530369760140651,0.0004968822174442611,0.0062015446567253996,-0.017468159680591122
2018-02-01,0.009028062447747232,0.002018595305959492,0.004925524927960723,-0.011505557968052083,0.00045934893115373576,0.007442772127334463,0.003290292152912322,0.008481157844734799,-0.008500554919089187,-0.0004530532601086934,-0.0011348803865549595,0.020030834980834022,0.0025704471957548325
2018-02-02,-0.0015790485279887356,-0.01813057193415535,-0.014703626184122909,-0.03547875853177307,-0.025481908368433448,-0.0039014616749100117,-0.013117887393550687,-0.03261971124649632,-0.01994534501733569,0.00018114098587651561,-0.02177037093435652,-0.015105726036447331,-0.01837414429616746
2018-02-05,-0.006852777662531673,-0.03200659129940853,-0.047336388157042775,-0.051032352606438014,-0.04216730639622279,-0.005916631135168937,0.002531843471552664,-0.03740770666035842,-0.03942644248329996,0.000272068341795606,-0.041822279025924725,-0.020705483503006716,-0.038633221607920154
2018-02-06,0.0074310210481716155,0.009114201174052372,0.02425475944794986,0.0582197006307581,0.028283341396374784,-0.0015088916417100862,-0.010496423649786535,0.03557730194482511,0.026498668104721457,-0.00027199434074620665,0.019702317372602973,-0.005481648080597923,0.030677076839880746
2018-02-07,-0.0010537736604064873,-0.019533711282209043,-0.008880267901804628,-0.02533662370022527,-0.019373245893606228,-0.00881542565411142,-0.004705665583148222,-0.026162735345929167,-0.012938055957938621,0.0,-0.005425051607832021,-0.02598424635135088,0.004063514500213694
2018-02-08,-0.005274115024939019,-0.023350731156366433,-0.02969952737047421,-0.04263221936800188,-0.029512318253952285,-0.0014398897018729206,0.0015225774502147793,-0.030936179452604073,-0.04219457699399798,9.06648368317331e-05,-0.037508775504844105,-0.02263538686835942,-0.05031719354242925
2018-02-09,-0.00212106103754528,0.006361305395743644,0.010088988211661931,0.0288595471950972,0.0030157302175020106,-0.000848249593181083,-0.0016803225174144565,0.01596206659655075,0.01726948266583017,-9.065661746432419e-05,0.015021225279802985,-0.019024027544070177,0.0023036424033695546
2018-02-12,0.006376185759572994,0.012423599726554713,0.019468417786489445,0.03001061168755781,0.013780987878691864,0.004244848657052103,0.004808897328354433,0.011300817670678587,0.017744944162517706,0.0,0.014684720744415403,0.002529568930351278,0.0203401361023543
2018-02-13,0.0,0.008180898602798914,-0.012288502677431645,0.01830170078673321,-0.0029655742590543044,0.00532583060464753,0.0056632293923437604,0.0032707640425699847,0.005161663598153288,-0.00018110817976235705,0.0024872049247033345,-0.0016821242376922063,0.00585658071398365
2018-02-14,0.003696049243534727,0.015161225463701022,0.015131208295232401,0.038245804029919395,0.0180960604918885,0.008745401042225875,0.017052616317100977,0.026351475949818237,0.01872371324849298,0.0,0.013496425555263425,0.026116295080494734,0.026200777801129727
2018-02-15,0.0057862459079989215,0.011358875185064177,0.004802936555988957,0.03974533915669509,0.006573997094837525,0.0030843723816245117,0.001169844500285011,0.008205249341373122,0.018563941066748857,0.00018114098587651561,0.012760027023496434,0.012315239308042791,0.011784008897883336
2018-02-16,-0.007845279351466838,-0.006239579044103771,0.015328765363572083,-0.011054886240482453,0.001935070423238594,-0.007728750935700246,-0.003271582663696204,-0.000262368609112551,-0.004465756701899526,0.00018118201106265275,0.0002930286987341546,0.004055165534813332,-0.002803746351294656
2018-02-20,0.0005273202505913233,-0.002930209202743006,-0.008116869170019081,-0.02909099160990558,-0.008932747269715713,-0.0056114049439214275,-0.013441710167313103,0.003939084765774092,0.0020000455730824207,-9.0500777118252e-05,-0.006261334116786088,0.0008077729232143227,-0.017735511886142308
2018-02-21,-0.002634382317584727,-0.000839718735176076,-0.00998347804927302,0.0029129566050436484,-0.007308179157451855,-0.0036215971865931618,-0.004594377467322608,-0.004185235401553911,-0.0028433966655875276,0.00018138705953574252,-0.0049741141414955115,-0.008071055585048392,0.0024221762492053767
2018-02-22,0.005810907784658204,0.0037817148738050754,0.004628724296380282,0.0006914442633083606,0.007361981839690168,0.002620414976224783,0.005093103382117992,0.013396459716256581,-0.00012102460987051256,0.0,0.001296193589854333,0.024410105098945145,0.0013178874943622354
2018-02-23,0.003151152170691507,0.011092407073528987,0.014645429365330864,0.04063602464634308,0.007064519681040382,-0.002360642650382605,-0.0012668539845070992,0.006998172329936381,0.020448830437798993,9.05663652905897e-05,0.01593922328323627,0.014297085225911,0.015026892192647301
2018-02-26,0.0020943064224745456,0.010556871307650262,0.012974405970592517,0.00013294349009163042,0.008224500896660825,0.0012676108634832595,0.0024575674654647717,0.005920333739219297,0.013260603604035914,-9.055816376679626e-05,0.01161238153915245,0.007047705222192002,0.00702400517209556
2018-02-27,-0.0020899294697633852,-0.013519136299181667,-0.013608592074073944,-0.03811434737085917,-0.017754152742688212,-0.006414581190942181,-0.01043890649807222,-0.018423764701513856,-0.012382653552077905,9.05663652905897e-05,-0.01248653003305511,-0.016329707912389857,-0.011804013066716745
2018-02-28,0.0036650877471124943,-0.009551437297105392,-0.00876489050933238,-0.01477286818157808,-0.009526426536397237,-0.0026333906140687535,-0.0010388975966705294,-0.01850885125267665,-0.006417466409938011,0.0,-0.01013022367193761,-0.022134366910259495,-0.018785868826666774
2018-03-01,0.015127607951226585,-0.0048217248244476485,-0.028983264257214758,-0.0019618136076794412,-0.009124507660610792,0.00476960479580657,-0.0022399902343750444,0.00026570337498355023,-0.016326941195639044,0.00021787098568837315,-0.014540614481551972,-0.0016167747998691029,-0.009296252032513386
2018-03-02,-0.0035969822759519543,0.0016851581319472508,0.011298540846264471,0.007301220515039786,-0.0004976520596531309,0.0054251290797528995,0.005372018620811936,0.0029207524127807805,0.009180585898251437,-9.07598034423085e-05,0.005154982546564435,0.0016193929936523244,0.02725652785177668
2018-03-05,0.012377393030302386,-0.0018927478693764321,0.004502361662947152,0.008224045096675292,0.006972019713421096,0.0005058473948860165,-0.0016747674096407872,0.007678306571754723,0.011084799606621454,0.0,0.011557956047995699,0.01778498537301032,0.015441543739316721
2018-03-06,-0.0020376609949146474,0.00695326886928882,0.006141971315549943,0.01783510808305544,0.0046981678101423174,0.005224554291218819,0.010784458146907872,0.008670100759714972,0.004230375837565692,9.076804153185236e-05,0.002534759679577725,-0.0015885986911255978,0.0028914230745871183
2018-03-07,-0.00867781685295732,-0.006068366124108104,-0.00841446271720614,0.003124132161859361,0.005906981581712323,0.0008383585416327222,-0.006401624645603676,-0.013544983412525302,0.0023142159070856927,9.07598034423085e-05,-0.00036615227915182125,-0.017501934661548035,0.012600205845919366
2018-03-08,0.0030894921299664535,0.00463187026773304,0.006156554750904819,-0.0029790024161487905,0.000734305456882689,-0.00778966583799201,-0.0023862794212923255,-0.0034327422905158222,0.005505262698308977,0.00027210713702041645,0.0048391599393324825,-0.016194393260063333,0.001687167537069989
2018-03-09,-0.006673366732657282,0.017811963918369145,0.0024803863705855633,0.010321823300089017,0.00342266913632705,-0.0005909240998921428,0.0009568071147663115,0.015633352509634824,0.019427775733253272,0.0,0.0174023072959113,0.02633750276094604,0.015369926760269825
2018-03-12,0.0015501817052934186,0.002676734995393115,0.0009898497601354972,-0.008468882346299278,0.0012185945649718644,0.002449515531369073,0.0,0.004434976033083737,0.005312861411387759,0.0,-0.001255316950247276,-0.008019276610132242,0.005495156495385123
2018-03-13,0.0005161643506279567,-0.010882954136823608,-0.0016480954985079732,-0.014642124976391724,-0.008274540135544628,0.0036232518574357275,0.0019117242474055995,-0.0062337946488901785,-0.013614420338570965,9.080064110711383e-05,-0.006462529869449729,-0.010509306034245158,-0.010723821604202821
2018-03-14,0.0005156951127689435,0.00145314623179571,0.0042919310249842635,-0.004953280197518506,0.0029445771422942357,-0.0010075120431529694,-0.0006360457292980959,-0.001568142056278754,-0.0001746664803803366,-9.079239709919307e-05,-0.005131630613404159,0.003267970800735931,-0.00437774457838791
2018-03-15,-0.006185557390852581,-0.006633521367682693,0.0019724048170606245,-0.015624718305190854,0.000734305456882689,-0.0056306759007302976,-0.006364323323672649,-0.019895234320405963,-0.00087376095305991,-9.072687941658053e-05,-0.0010895855566436241,0.004886027762329714,-0.015598859777800178
2018-03-16,-0.004668042487851021,-0.0029214548569890253,-0.004429106888904966,-0.0109567266179601,0.004335581388704934,-0.0012677826029563466,-0.0024019459414951205,-0.004006554719469646,-0.0029732747787629688,0.0002720577978234662,0.001084428473741239,0.017017831081868495,-0.004267294880811123
2018-03-19,-0.01823867147516367,-0.005860418405485901,-0.01697153702361498,-0.006959453824320172,-0.007072973288005935,0.004061911873253443,0.0021669685053569143,-0.012603806592571543,-0.021336182615071753,-9.048918809073658e-05,-0.013530650847523473,0.0,-0.01795445754876257
2018-03-20,-0.002123208549313804,-0.0006313519645402277,0.005699105839982677,0.021310272271307218,-0.0014740838779251364,-0.007332443654572973,-0.004484705499084418,0.0,0.0032915552480594634,0.0,0.0017007149293715162,0.020717149396840995,0.0023941500117281578
2018-03-21,0.0026596053648841878,0.006530440339912458,0.0013330468551671082,0.010502682868063884,-0.0024598221498755013,0.008065864937277789,0.01745640608927701,0.0219988837041194,-0.004354183251344179,0.0003628745684225443,-0.0019191051922324842,0.028883674741530863,0.010096658224580723
2018-03-22,0.0,-0.024487371371933908,-0.00915436309412021,-0.03755553178860671,-0.021455256560022784,-0.0023583211718856134,-0.003953194075975608,-0.02099399676283653,-0.02468248421099961,-0.00027227838839505303,-0.02499707262336348,-0.017450720074742576,-0.02987968681013664
2018-03-23,0.0010610411271649856,-0.014588982207534906,-0.020997779651315884,-0.014974601274561072,-0.011844645926345043,0.003883552640746135,0.012938539529958382,-0.004614419233183731,-0.026351610503723144,0.00036276798387802067,-0.021314825775646695,0.025482619966523457,-0.018391308303100096
2018-03-26,-0.003179645265285691,0.019812813748648406,0.014241487517717033,0.04341468131083226,0.021168361424488857,0.006811839481332793,0.005250357853935794,0.0163621191340364,0.0371587702224101,-9.038265183880512e-05,0.027359232671379408,-0.0052710614632337505,0.02765229380212042
2018-03-27,-0.005847874304750977,-0.015158085980248148,0.00236860429451613,-0.02871951468397671,-0.012737458576869698,-0.004176417864664939,-0.0061584106879087885,-0.01958671536755241,-0.0323600440467664,0.0003624480252775175,-0.01701174024615626,-0.009841038157873738,-0.04272354996696415
2018-03-28,-0.000534828622832606,-0.0032517191304943793,0.01130793495369442,-0.022934036580523176,0.006324343899231977,-0.007632978167703253,-0.01380496145836152,0.0021892989822178688,-0.011503846989121325,-0.0001811583521518223,-0.0029549064881984055,-0.0030581010769374917,-0.0017209445712252913
2018-03-29,0.006420535607506439,0.010439305932087306,0.012683649961124699,0.014172008683834614,0.012317679702633422,0.00016915101433134794,0.0004771936450476133,0.0259421249159828,0.0183150285994651,0.0004533465155196481,0.012777583081174493,0.0038343704663446054,0.008274739157506206
2018-04-02,-0.005316382500038741,-0.014420921539228804,-0.020105429598426983,-0.02401743154879088,-0.015147963473734039,0.0,0.011686153191860393,-0.015703958231878645,-0.028851772310073742,-6.366079641428879e-05,-0.021584535388719406,-0.026737996744830572,-0.044226499002805286
2018-04-03,-0.005879130008644373,0.010045799398694655,0.012613359330128304,0.00999250227642845,0.010842505469231822,-0.0033804463113847882,-0.007543604183229413,0.004597017349753152,0.011253054407000196,0.0,0.012816845746719263,0.00549455649577224,0.005962778922629308
2018-04-04,-0.0026882030390912304,0.0023783266945076598,0.000996521513658033,0.0044298377735381145,0.0039909533142017395,0.0012719752828203035,0.0011876001018218396,0.004575981483481373,0.015770394984805147,9.078135928586306e-05,0.010699287076017638,0.0007805835191236898,0.03402515647883386
2018-04-05,0.014555233421191138,0.0015099807019056666,0.004977578635301461,0.0013232671938110396,0.011180291611093907,-0.003641597770597249,-0.005140323544257752,0.0075028380273856055,0.005696670156075889,9.062575981966248e-05,0.00789191141257839,0.000780049073314304,-0.020064285312199837
2018-04-06,-0.005313557831779003,-0.00926122499207127,-0.01568418305679009,-0.020848538698314933,-0.006142537242767809,0.003824812544242162,0.004689954877408642,-0.012234303883250863,-0.0250233452547739,0.0,-0.022285822569487967,-0.024941519620195307,-0.03006906974510004
2018-04-09,0.014423265912995697,0.008695554704390096,0.008889693021297385,0.003748570562336795,0.009888693530710535,0.002963627130222246,0.0034021703240154633,-0.01911677726753447,0.00702306023736643,0.00018152978628260819,0.0049284445654829145,0.02078339121701811,0.02665875638729487
2018-04-10,-0.005266093393816673,0.016379528777576535,0.005486196970651891,0.020316675940916795,0.010771040525833442,0.002532782574724335,0.0023655815524343815,0.0214109368151445,0.022062879591713935,-9.104305732599016e-05,0.015900203653458345,0.03758805990836955,0.0394782846755235
2018-04-11,0.0005294492748431079,0.000423837161427576,-0.0024802499815250734,-0.00468502512226332,-0.005328130750674287,0.000926272087841129,0.007787899955785216,0.011824843871689916,-0.005768846487943291,9.105134691900219e-05,-0.005242294425888749,0.015094325227557492,0.007686158637528306
2018-04-12,0.0037035591124991996,0.0014838353900696877,-0.0016575199017522246,-0.005884179327496408,0.006087093075975769,-0.0029446130020311934,-0.011630613197024187,-0.001859050705027121,0.012041337146323494,0.0,0.008227206817032817,0.005204509255852585,0.01458215554230513
2018-04-13,-0.003162780566734469,0.0006347906154411387,0.0,-0.005327084786798664,0.0009680380840166869,0.000675010820870181,0.006555000660688037,-0.012240881364447342,-0.005178423881873728,9.067476016855203e-05,-0.0029331542475493633,0.0022189150854625694,-0.009618552086242516
2018-04-16,-0.003172919536512775,-0.0016919303440696698,0.0028225856828909546,0.012347604826513647,0.0038686195842214666,0.0029513171841222263,0.0014123209845888773,-0.011045091767281412,0.0076221210260514205,0.0,0.008221846967978896,-0.012546130915200071,-0.007591004106912935
2018-04-17,-0.0005304683726760073,0.0008474481192675132,0.0038079593051003613,0.007347529748958248,0.009874619753062142,-0.00016812656891895816,0.0009402393572395251,0.014710006275167498,0.02152533840805204,0.0,0.010698348395987711,0.0022421324898804773,0.02497195292830723
2018-04-18,0.011146479353650651,0.007620476700159973,0.006762232017327063,0.01954784274819188,0.003338999412757726,0.0,0.0007827669207129961,0.02147637815582759,0.002046895183151154,0.0,0.0007403208289731289,0.03504849160154988,-0.0041704861588328646
2018-04-19,-0.0026247022782812657,-0.006512313652808466,-0.003767897972581369,-0.008155736122864354,-0.0038031214526814683,-0.0019340698091252495,-0.001955416527053,-0.009198201713028875,-0.009192307564777402,9.044558074267073e-05,-0.005547502846234953,-0.007925047245698535,-0.01686129068909381
2018-04-20,-0.007894724851208235,-0.008458646801179137,-0.001973377757903183,-0.013127455303129199,-0.002863439533731471,-0.005392154748326106,-0.007601890535287481,-0.00795751005476808,-0.01582678644762392,9.058469326372887e-05,-0.008479314361135026,-0.0014524660202458461,-0.0031386160707961297
2018-04-23,-0.0031830189996819858,-0.0008531499331755343,-0.0013182318688788053,-0.024850151323907332,-0.00047862788025243574,-0.006014428855484311,-0.007975949843974872,-0.01417140568904407,-0.0025263746950600074,0.0,-0.00015006474763012978,0.012363641912287004,-0.009782953030146202
2018-04-24,0.007450795149051004,0.0006406071142983638,-0.003629752180221768,-0.008394619980192308,-0.005266902988196209,0.0018748050876700173,0.004855919415812648,-0.0013560736631117454,-0.021187189332508405,9.094468552772739e-05,-0.013467367413389608,-0.01724136277318622,-0.018283135660925764
2018-04-25,0.006867360879554418,-0.002133230336360592,0.0031461312335117064,-0.012396169825275138,-0.001203375783529137,-0.004933554665037532,-0.006496075996334616,-0.011135356952052256,0.0011991668820179324,0.0,0.002471441269972452,0.0029239737544373146,-0.0011565124729777665
2018-04-26,-0.004722026827454928,0.004061494574793656,0.006107774246857822,0.01928662788631419,0.001927784416081213,-0.005471107148339427,-0.0035085115107064135,0.017028326709628505,0.021052468372597,9.049461899413025e-05,0.01016598278952796,0.0036443286998339985,0.017255296640802387
2018-04-27,0.013178857403642663,0.0042581875689247095,-0.0027891744458791168,0.008710073776684313,0.0026454320691364774,0.0018911171548161576,0.004241008034887361,0.004050779583737674,0.0006176175478529444,0.00018163549547800528,0.0009387592453302673,-0.0029049320404918033,0.006602899042578825
2018-04-30,0.0015607692669932227,-0.0008479870671878054,-0.0023033877506790645,-0.019800587592676,-0.0021587814406003325,-0.00446113640289536,-0.007251025196090666,-0.013179083702140715,-0.007095056243411113,0.0,-0.00769063102358758,0.0050983722383382,-0.016285918354706386
2018-05-01,0.0119480685144977,0.0033949255989413896,-0.0008245231020559407,-0.012606106083348112,-0.005528938526854432,-0.006635790254451823,-0.007063145351023148,-0.014172782582458021,0.011432817354932956,0.000117412242997883,0.0017770251475091037,-0.013768154451561654,0.010692061222036697
2018-05-02,-0.008213405518968986,0.0038062093400403896,-0.00594169721971316,-0.003691861720837575,0.0016923108065300951,-0.004511128072365755,-0.0004849855228984401,-0.017694184647794486,-0.005897543941221217,0.0,-0.006717553589597025,0.004408554087454553,-0.0052327537256480205
2018-05-03,0.011387212900918264,0.0035810955807875633,0.0009961905596116427,-0.001235129074588448,0.0021716987845532554,0.003573076669523445,0.005095004008440096,-0.01041370709515177,-0.0001235558315965113,0.0,-0.0022037213331482786,0.010972905464016636,-0.017495550961656225
2018-05-04,-0.011259004222781144,-0.00020983217813508315,0.00729817283026768,0.014685460724121135,0.001685473980304053,-0.0023446403708109465,0.002092067418605348,-0.0011378651837197218,0.018974108443774895,0.00018158119016131735,0.012946715219475102,0.019536936593767873,0.01687603623180789
2018-05-07,-0.008799293294567967,-0.006718379568355193,0.0011526080258554838,-0.004875110297909435,0.0009616278449651183,-0.002872310256063715,0.0002408766587147504,-0.012243627498758625,0.008309584603975573,9.073731686592978e-05,0.003383042511854395,0.0007097394445378935,0.012933618430684524
2018-05-08,0.002088838196004028,0.0010566752824681114,0.003125051426833725,-0.002449381558985886,-0.005043485439185091,-0.00506281663864705,0.00016052535213439967,-0.002306126232645034,-0.0010225855679134588,-9.072908435225902e-05,0.0,-0.0028368766504145437,-0.004858683353760274
2018-05-09,-0.007816558841867605,0.002745122694371105,-0.008525952910090062,0.0062920622646189805,0.003620796158192885,-0.0012283678903842743,-0.0020868008225221057,0.006356725182080858,0.01089896394850709,9.073731686592978e-05,0.00966579512733845,0.02204832551141811,0.019643380369543495
2018-05-10,0.0005251748050849603,0.011791921083970536,0.0057877505274333,0.030196878305300157,0.006974522215756007,0.006412646129892785,0.0068366320405601755,0.03158177357021352,0.010364715859305873,9.080266836214435e-05,0.009350732213698976,0.002783574263854005,-0.008463323706543902
2018-05-11,-0.005249301270623619,0.004578560877332771,0.007563462967481227,0.004885292468719715,-0.000716570014010931,0.0013964480545400892,-0.0014379318160805399,-0.014194427504769291,-0.0009435503130309497,9.050011467026664e-05,0.0030509559605214065,-0.01110338994492377,0.029312690317427004
2018-05-14,-0.005277105674082683,0.002693081739096659,0.005548241457838277,-0.005892848079883883,0.00023913274245956906,-0.0006100024822351946,-0.004080017089843735,-0.005081630778368984,0.0017113465008631312,-9.049192514065663e-05,0.00047666290104797504,0.009122815048485444,0.012765966693321307
2018-05-15,-0.005304996872198986,-0.011777040309130293,-0.01022384663767073,-0.04342014756913992,-0.00788530323258041,-0.008111007578937235,-0.01614583132241265,-0.009364480930023067,-0.011075209337990777,0.00018092665201163705,-0.006886944094560921,0.001390786086939766,-0.005817633339984529
2018-05-16,0.0010666999671542499,0.006272388206103763,0.0029512627113261747,0.026800878482993173,-0.0016860909796403423,-0.0031654499542590475,-0.0015512935679184991,0.008020648961783783,0.006612278214264133,-9.04101797301049e-05,0.004204881902937219,0.004166695917094954,0.012787048504609988
2018-05-17,-0.005860545905967296,-0.003739781326688618,-0.00016357045371473422,-0.02127345508601841,0.0033777715910083828,-0.0006174549478961122,0.0005724073456552237,-0.028985548893752378,-0.0038462575668462007,0.0002721379114596356,-0.0008445567979951107,0.0020746703244847176,0.0034240274295911366
2018-05-18,0.011254108123793793,-0.005005351389850143,-0.0024526061576909397,-0.027747833352826712,-0.0036066545369557446,-0.0023830641193631763,0.0004086552101045804,-0.018437004846987515,-0.005168596455862429,0.0,-0.002500029514490909,-0.004140749957910694,-0.0022393121178173603
2018-05-21,0.006359394801748186,0.013624143744588979,0.0011475216973968472,-0.0026953050614789698,0.004584838503840727,0.001504034487332273,0.0005718461950008358,-0.001789123836600237,0.005613330376718739,-9.083505883167309e-05,0.007518580944639419,0.016632000418744353,-0.019130039722251246
2018-05-22,0.005792340090269077,-0.0028949700004303747,-0.002292277419991162,0.02654993687394147,0.000960724159790205,-0.0004416630182048076,-0.0005715193738216051,0.017622544823931996,-0.0013065702110606203,0.0,-0.0027804210353583603,-0.007498272399807271,0.0046851289405669405
2018-05-23,0.009947800983407085,-0.007880603548304221,-0.003938201059120017,0.004955896843907626,-0.01535883202548638,-0.0065399466326092615,0.001061982268841355,-0.01115358843970271,0.008443531713544283,0.00036278478366447153,0.0027514373046273466,-0.0034340789350183476,0.002494409611812687
2018-05-24,-0.003110516831318133,0.0004181040815056658,-0.006095630927532958,-0.004623342415515208,-0.003168280816817859,0.0015121939414901586,0.00856859323093273,-0.021074639736776368,-0.0002949988536603554,0.0,-0.0020486661144133445,-0.015161975434769714,0.0031369968336707466
2018-05-25,0.006760328248003544,-0.0031342759616767024,-0.0033150398035044493,-0.0021674415145211956,-0.011002288382505832,-0.005240705388777855,-0.003074660285441455,-0.01182501150796278,0.0010027154785063885,0.00027169579130359445,-0.00238290160244381,-0.0426871699304151,0.0029118463544264284
2018-05-29,-0.007231427321934714,-0.011108780899482418,-0.006652269208628492,-0.04654766178611891,-0.03584679857733575,-0.010893750858430473,-0.000162297242228715,-0.04019648044294899,-0.004418974610963633,0.0002717690141276208,-0.01150090289207073,-0.01242690588461659,-0.00569897361645777
2018-05-30,0.0005202564223310002,0.012081478128860956,0.007031776833823944,0.02262003505140031,0.021282116371375892,0.010833204738622593,0.001461160009810003,0.008631539999704119,0.007161054865617578,-0.00018100763267225872,0.013344659139784332,0.023686135411020937,0.018276217822954965
2018-05-31,-0.0010400741118032908,-0.004607424332866095,-0.0068164007416202654,-0.009707138747397481,-0.00552376716958114,0.0024113023707932335,-0.00218857312515075,-0.005071125243956698,-0.000646452060395708,9.011592907093302e-05,-0.0061256868802047615,-0.020245823175403133,0.005416207330548817
2018-06-01,-0.0036438958343170125,0.002735402018777311,0.006863182946949653,0.02796064772061002,0.009593655221270314,-0.0031182206120489164,-0.004955325896935703,0.003185708567466028,0.015699652690857713,-1.7786370113515027e-05,0.009817653557889106,-0.02214023516693342,0.02091477081213866
2018-06-04,-0.024033366500126774,0.007553320754536852,0.005984954647488827,0.021103706361457197,0.005251691422891502,0.003664338982462878,-0.000979631964080463,0.015560521501981617,0.009030851621521396,9.062390257241759e-05,0.004751625646097546,-0.009811329391767432,-0.002172816282784207
